ProblemsAttempted,PercCorrectEventually,MedAttempts,MaxAttempts,PercCorrectFirstTry,PercSubjectSyntaxErrors,PercSubjectSemanticErrors,meanLabels,ProblemID
0.5175181189892836,0.5837189463966136,1.7692207660163086,1.7060267592227236,-0.8956933309856873,0.6510527913906295,1.620957012403935,-1.4112678935736584,41.0
0.5175181189892836,0.5837189463966136,1.7692207660163086,1.7060267592227236,-0.8956933309856873,0.6510527913906295,1.620957012403935,-1.4112678935736584,43.0
0.5175181189892836,0.5837189463966136,1.7692207660163086,1.7060267592227236,-0.8956933309856873,0.6510527913906295,1.620957012403935,-1.4112678935736584,44.0
0.5175181189892836,0.5837189463966136,1.7692207660163086,1.7060267592227236,-0.8956933309856873,0.6510527913906295,1.620957012403935,-1.4112678935736584,46.0
0.5175181189892836,0.5837189463966136,1.7692207660163086,1.7060267592227236,-0.8956933309856873,0.6510527913906295,1.620957012403935,-1.4112678935736584,49.0
0.5175181189892836,0.5837189463966136,1.7692207660163086,1.7060267592227236,-0.8956933309856873,0.6510527913906295,1.620957012403935,-1.4112678935736584,67.0
0.5175181189892836,0.5837189463966136,1.7692207660163086,1.7060267592227236,-0.8956933309856873,0.6510527913906295,1.620957012403935,-1.4112678935736584,104.0
0.5175181189892836,0.5837189463966136,1.7692207660163086,1.7060267592227236,-0.8956933309856873,0.6510527913906295,1.620957012403935,-1.4112678935736584,106.0
0.5175181189892836,0.5837189463966136,1.7692207660163086,1.7060267592227236,-0.8956933309856873,0.6510527913906295,1.620957012403935,-1.4112678935736584,107.0
0.5175181189892836,0.5837189463966136,1.7692207660163086,1.7060267592227236,-0.8956933309856873,0.6510527913906295,1.620957012403935,-1.4112678935736584,108.0
0.5175181189892836,0.5837189463966136,1.7692207660163086,1.7060267592227236,-0.8956933309856873,0.6510527913906295,1.620957012403935,-1.4112678935736584,45.0
0.5175181189892836,0.5837189463966136,1.7692207660163086,1.7060267592227236,-0.8956933309856873,0.6510527913906295,1.620957012403935,-1.4112678935736584,48.0
0.5175181189892836,0.5837189463966136,1.7692207660163086,1.7060267592227236,-0.8956933309856873,0.6510527913906295,1.620957012403935,-1.4112678935736584,51.0
0.5175181189892836,0.5837189463966136,1.7692207660163086,1.7060267592227236,-0.8956933309856873,0.6510527913906295,1.620957012403935,-1.4112678935736584,56.0
0.5175181189892836,0.5837189463966136,1.7692207660163086,1.7060267592227236,-0.8956933309856873,0.6510527913906295,1.620957012403935,-1.4112678935736584,57.0
0.5175181189892836,0.5837189463966136,1.7692207660163086,1.7060267592227236,-0.8956933309856873,0.6510527913906295,1.620957012403935,-1.4112678935736584,64.0
0.5175181189892836,0.5837189463966136,1.7692207660163086,1.7060267592227236,-0.8956933309856873,0.6510527913906295,1.620957012403935,-1.4112678935736584,70.0
0.5175181189892836,0.5837189463966136,1.7692207660163086,1.7060267592227236,-0.8956933309856873,0.6510527913906295,1.620957012403935,-1.4112678935736584,71.0
0.5175181189892836,0.5837189463966136,1.7692207660163086,1.7060267592227236,-0.8956933309856873,0.6510527913906295,1.620957012403935,-1.4112678935736584,112.0
0.5175181189892836,0.5837189463966136,1.7692207660163086,1.7060267592227236,-0.8956933309856873,0.6510527913906295,1.620957012403935,-1.4112678935736584,118.0
-1.324934099547989,0.5837189463966136,-0.48646859302299716,-0.6357759828278885,0.3954286115798234,-0.4391194912705842,-0.15116064920603117,0.6436172787848152,41.0
-1.324934099547989,0.5837189463966136,-0.48646859302299716,-0.6357759828278885,0.3954286115798234,-0.4391194912705842,-0.15116064920603117,0.6436172787848152,43.0
-1.324934099547989,0.5837189463966136,-0.48646859302299716,-0.6357759828278885,0.3954286115798234,-0.4391194912705842,-0.15116064920603117,0.6436172787848152,44.0
-1.324934099547989,0.5837189463966136,-0.48646859302299716,-0.6357759828278885,0.3954286115798234,-0.4391194912705842,-0.15116064920603117,0.6436172787848152,46.0
-1.324934099547989,0.5837189463966136,-0.48646859302299716,-0.6357759828278885,0.3954286115798234,-0.4391194912705842,-0.15116064920603117,0.6436172787848152,49.0
-1.324934099547989,0.5837189463966136,-0.48646859302299716,-0.6357759828278885,0.3954286115798234,-0.4391194912705842,-0.15116064920603117,0.6436172787848152,67.0
-1.324934099547989,0.5837189463966136,-0.48646859302299716,-0.6357759828278885,0.3954286115798234,-0.4391194912705842,-0.15116064920603117,0.6436172787848152,104.0
-1.324934099547989,0.5837189463966136,-0.48646859302299716,-0.6357759828278885,0.3954286115798234,-0.4391194912705842,-0.15116064920603117,0.6436172787848152,106.0
-1.324934099547989,0.5837189463966136,-0.48646859302299716,-0.6357759828278885,0.3954286115798234,-0.4391194912705842,-0.15116064920603117,0.6436172787848152,107.0
-1.324934099547989,0.5837189463966136,-0.48646859302299716,-0.6357759828278885,0.3954286115798234,-0.4391194912705842,-0.15116064920603117,0.6436172787848152,108.0
-1.5296510127187972,0.5837189463966136,-0.48646859302299716,0.7417550419077656,-0.1309518726968848,0.3441555521540691,-0.07080209175832382,-0.11830643680877628,41.0
-1.5296510127187972,0.5837189463966136,-0.48646859302299716,0.7417550419077656,-0.1309518726968848,0.3441555521540691,-0.07080209175832382,-0.11830643680877628,43.0
-1.5296510127187972,0.5837189463966136,-0.48646859302299716,0.7417550419077656,-0.1309518726968848,0.3441555521540691,-0.07080209175832382,-0.11830643680877628,44.0
-1.5296510127187972,0.5837189463966136,-0.48646859302299716,0.7417550419077656,-0.1309518726968848,0.3441555521540691,-0.07080209175832382,-0.11830643680877628,46.0
-1.5296510127187972,0.5837189463966136,-0.48646859302299716,0.7417550419077656,-0.1309518726968848,0.3441555521540691,-0.07080209175832382,-0.11830643680877628,49.0
-1.5296510127187972,0.5837189463966136,-0.48646859302299716,0.7417550419077656,-0.1309518726968848,0.3441555521540691,-0.07080209175832382,-0.11830643680877628,67.0
-1.5296510127187972,0.5837189463966136,-0.48646859302299716,0.7417550419077656,-0.1309518726968848,0.3441555521540691,-0.07080209175832382,-0.11830643680877628,104.0
-1.5296510127187972,0.5837189463966136,-0.48646859302299716,0.7417550419077656,-0.1309518726968848,0.3441555521540691,-0.07080209175832382,-0.11830643680877628,106.0
